COUNTRY_CODE,INDICATOR_CODE,REFERENCE_DATE,YEAR_QUARTER,VALUE
MT,CET1_FL,2018-12-31,2018-Q4,0.136402
MT,CET1_FL,2019-03-31,2019-Q1,0.179827
MT,CET1_FL,2019-06-30,2019-Q2,0.15488
MT,CET1_FL,2019-09-30,2019-Q3,0.183464
MT,CET1_FL,2019-12-31,2019-Q4,0.19279
MT,CET1_FL,2020-03-31,2020-Q1,0.171023
MT,CET1_FL,2020-06-30,2020-Q2,0.174175
MT,CET1_FL,2020-09-30,2020-Q3,0.168378
MT,CET1_FL,2020-12-31,2020-Q4,0.20173
MT,CET1_FL,2021-03-31,2021-Q1,0.149896
MT,CET1_FL,2021-06-30,2021-Q2,0.187875
MT,CET1_FL,2021-09-30,2021-Q3,0.183771
MT,CET1_FL,2021-12-31,2021-Q4,0.195402
MT,CET1_FL,2022-03-31,2022-Q1,0.209913
MT,CET1_FL,2022-06-30,2022-Q2,0.194529
MT,CET1_FL,2022-09-30,2022-Q3,0.161616
MT,CET1_FL,2022-12-31,2022-Q4,0.178996
MT,CET1_FL,2023-03-31,2023-Q1,0.21272
MT,CET1_FL,2023-06-30,2023-Q2,0.195988
MT,CET1_FL,2023-09-30,2023-Q3,0.2002
MT,CET1_FL,2023-12-31,2023-Q4,0.192065
MT,CET1_FL,2024-03-31,2024-Q1,0.182546
MT,CET1_FL,2024-06-30,2024-Q2,0.171743
MT,CET1_FL,2024-09-30,2024-Q3,0.216073
MT,CET1_FL,2024-12-31,2024-Q4,0.218879
NL,CET1_FL,2018-03-31,2018-Q1,0.150012
NL,CET1_FL,2018-06-30,2018-Q2,0.159279
NL,CET1_FL,2018-09-30,2018-Q3,0.180503
NL,CET1_FL,2018-12-31,2018-Q4,0.16677
NL,CET1_FL,2019-03-31,2019-Q1,0.159659
NL,CET1_FL,2019-06-30,2019-Q2,0.17395
NL,CET1_FL,2019-09-30,2019-Q3,0.181804
NL,CET1_FL,2019-12-31,2019-Q4,0.183521
NL,CET1_FL,2020-03-31,2020-Q1,0.177491
NL,CET1_FL,2020-06-30,2020-Q2,0.196945
NL,CET1_FL,2020-09-30,2020-Q3,0.184284
NL,CET1_FL,2020-12-31,2020-Q4,0.202431
NL,CET1_FL,2021-03-31,2021-Q1,0.160364
NL,CET1_FL,2021-06-30,2021-Q2,0.180374
NL,CET1_FL,2021-09-30,2021-Q3,0.198056
NL,CET1_FL,2021-12-31,2021-Q4,0.197521
NL,CET1_FL,2022-03-31,2022-Q1,0.217445
NL,CET1_FL,2022-06-30,2022-Q2,0.201231
NL,CET1_FL,2022-09-30,2022-Q3,0.174838
NL,CET1_FL,2022-12-31,2022-Q4,0.223205
NL,CET1_FL,2023-03-31,2023-Q1,0.1759
NL,CET1_FL,2023-06-30,2023-Q2,0.198544
NL,CET1_FL,2023-09-30,2023-Q3,0.206477
NL,CET1_FL,2023-12-31,2023-Q4,0.221525
NL,CET1_FL,2024-03-31,2024-Q1,0.193479
NL,CET1_FL,2024-06-30,2024-Q2,0.234982
NL,CET1_FL,2024-09-30,2024-Q3,0.18459
NL,CET1_FL,2024-12-31,2024-Q4,0.195229
NO,CET1_FL,2018-03-31,2018-Q1,0.153438
NO,CET1_FL,2018-06-30,2018-Q2,0.150346
NO,CET1_FL,2018-09-30,2018-Q3,0.133707
NO,CET1_FL,2018-12-31,2018-Q4,0.156655
NO,CET1_FL,2019-03-31,2019-Q1,0.153746
NO,CET1_FL,2019-06-30,2019-Q2,0.144247
NO,CET1_FL,2019-09-30,2019-Q3,0.152106
NO,CET1_FL,2019-12-31,2019-Q4,0.1633
NO,CET1_FL,2020-03-31,2020-Q1,0.140299
NO,CET1_FL,2020-06-30,2020-Q2,0.177137
NO,CET1_FL,2020-09-30,2020-Q3,0.181767
NO,CET1_FL,2020-12-31,2020-Q4,0.135551
NO,CET1_FL,2021-03-31,2021-Q1,0.188921
NO,CET1_FL,2021-06-30,2021-Q2,0.134138
NO,CET1_FL,2021-09-30,2021-Q3,0.162619
NO,CET1_FL,2021-12-31,2021-Q4,0.153258
NO,CET1_FL,2022-03-31,2022-Q1,0.175302
NO,CET1_FL,2022-06-30,2022-Q2,0.160054
NO,CET1_FL,2022-09-30,2022-Q3,0.19337
NO,CET1_FL,2022-12-31,2022-Q4,0.169849
NO,CET1_FL,2023-03-31,2023-Q1,0.168189
NO,CET1_FL,2023-06-30,2023-Q2,0.163449
NO,CET1_FL,2023-09-30,2023-Q3,0.156426
NO,CET1_FL,2023-12-31,2023-Q4,0.185908
NO,CET1_FL,2024-03-31,2024-Q1,0.199645
NO,CET1_FL,2024-06-30,2024-Q2,0.199313
NO,CET1_FL,2024-09-30,2024-Q3,0.182125
NO,CET1_FL,2024-12-31,2024-Q4,0.181521
PL,CET1_FL,2018-03-31,2018-Q1,0.170515
PL,CET1_FL,2018-06-30,2018-Q2,0.164663
PL,CET1_FL,2018-09-30,2018-Q3,0.172633
PL,CET1_FL,2018-12-31,2018-Q4,0.154299
PL,CET1_FL,2019-03-31,2019-Q1,0.130719
PL,CET1_FL,2019-06-30,2019-Q2,0.155035
PL,CET1_FL,2019-09-30,2019-Q3,0.14942
PL,CET1_FL,2019-12-31,2019-Q4,0.181592
PL,CET1_FL,2020-03-31,2020-Q1,0.152726
PL,CET1_FL,2020-06-30,2020-Q2,0.178559
PL,CET1_FL,2020-09-30,2020-Q3,0.192392
PL,CET1_FL,2020-12-31,2020-Q4,0.191153
PL,CET1_FL,2021-03-31,2021-Q1,0.177566
PL,CET1_FL,2021-06-30,2021-Q2,0.159254
PL,CET1_FL,2021-09-30,2021-Q3,0.167233
PL,CET1_FL,2021-12-31,2021-Q4,0.180872
PL,CET1_FL,2022-03-31,2022-Q1,0.172505
PL,CET1_FL,2022-06-30,2022-Q2,0.192979
PL,CET1_FL,2022-09-30,2022-Q3,0.178487
PL,CET1_FL,2022-12-31,2022-Q4,0.182466
PL,CET1_FL,2023-03-31,2023-Q1,0.171452
PL,CET1_FL,2023-06-30,2023-Q2,0.186048
PL,CET1_FL,2023-09-30,2023-Q3,0.198567
PL,CET1_FL,2023-12-31,2023-Q4,0.193985
PL,CET1_FL,2024-03-31,2024-Q1,0.201039
PL,CET1_FL,2024-06-30,2024-Q2,0.216272
PL,CET1_FL,2024-09-30,2024-Q3,0.208001
PL,CET1_FL,2024-12-31,2024-Q4,0.212085
PT,CET1_FL,2018-03-31,2018-Q1,0.173279
PT,CET1_FL,2018-06-30,2018-Q2,0.191609
PT,CET1_FL,2018-09-30,2018-Q3,0.199893
PT,CET1_FL,2018-12-31,2018-Q4,0.167019
PT,CET1_FL,2019-03-31,2019-Q1,0.166413
PT,CET1_FL,2019-06-30,2019-Q2,0.167434
PT,CET1_FL,2019-09-30,2019-Q3,0.169018
PT,CET1_FL,2019-12-31,2019-Q4,0.197639
PT,CET1_FL,2020-03-31,2020-Q1,0.175878
PT,CET1_FL,2020-06-30,2020-Q2,0.200338
PT,CET1_FL,2020-09-30,2020-Q3,0.19435
PT,CET1_FL,2020-12-31,2020-Q4,0.157697
PT,CET1_FL,2021-03-31,2021-Q1,0.170943
PT,CET1_FL,2021-06-30,2021-Q2,0.200829
PT,CET1_FL,2021-09-30,2021-Q3,0.214964
PT,CET1_FL,2021-12-31,2021-Q4,0.162248
PT,CET1_FL,2022-03-31,2022-Q1,0.165687
PT,CET1_FL,2022-06-30,2022-Q2,0.16604
PT,CET1_FL,2022-09-30,2022-Q3,0.204011
PT,CET1_FL,2022-12-31,2022-Q4,0.207142
PT,CET1_FL,2023-03-31,2023-Q1,0.207637
PT,CET1_FL,2023-06-30,2023-Q2,0.173766
PT,CET1_FL,2023-09-30,2023-Q3,0.189155
PT,CET1_FL,2023-12-31,2023-Q4,0.204428
PT,CET1_FL,2024-03-31,2024-Q1,0.194575
PT,CET1_FL,2024-06-30,2024-Q2,0.202582
PT,CET1_FL,2024-09-30,2024-Q3,0.219517
PT,CET1_FL,2024-12-31,2024-Q4,0.235649
RO,CET1_FL,2018-03-31,2018-Q1,0.180885
RO,CET1_FL,2018-06-30,2018-Q2,0.155615
RO,CET1_FL,2018-09-30,2018-Q3,0.144899
RO,CET1_FL,2018-12-31,2018-Q4,0.191034
RO,CET1_FL,2019-03-31,2019-Q1,0.199934
RO,CET1_FL,2019-06-30,2019-Q2,0.186371
RO,CET1_FL,2019-09-30,2019-Q3,0.172359
RO,CET1_FL,2019-12-31,2019-Q4,0.186142
RO,CET1_FL,2020-03-31,2020-Q1,0.161655
RO,CET1_FL,2020-06-30,2020-Q2,0.181972
RO,CET1_FL,2020-09-30,2020-Q3,0.16868
RO,CET1_FL,2020-12-31,2020-Q4,0.161526
RO,CET1_FL,2021-03-31,2021-Q1,0.184901
RO,CET1_FL,2021-06-30,2021-Q2,0.201226
RO,CET1_FL,2021-09-30,2021-Q3,0.182192
RO,CET1_FL,2021-12-31,2021-Q4,0.194461
RO,CET1_FL,2022-03-31,2022-Q1,0.174791
RO,CET1_FL,2022-06-30,2022-Q2,0.218569
RO,CET1_FL,2022-09-30,2022-Q3,0.201406
RO,CET1_FL,2022-12-31,2022-Q4,0.225456
RO,CET1_FL,2023-03-31,2023-Q1,0.197765
RO,CET1_FL,2023-06-30,2023-Q2,0.218588
RO,CET1_FL,2023-09-30,2023-Q3,0.210247
RO,CET1_FL,2023-12-31,2023-Q4,0.190662
RO,CET1_FL,2024-03-31,2024-Q1,0.181422
RO,CET1_FL,2024-06-30,2024-Q2,0.225817
RO,CET1_FL,2024-09-30,2024-Q3,0.236743
RO,CET1_FL,2024-12-31,2024-Q4,0.24012
SE,CET1_FL,2018-03-31,2018-Q1,0.170657
SE,CET1_FL,2018-06-30,2018-Q2,0.125549
SE,CET1_FL,2018-09-30,2018-Q3,0.173193
SE,CET1_FL,2018-12-31,2018-Q4,0.139187
SE,CET1_FL,2019-03-31,2019-Q1,0.151599
SE,CET1_FL,2019-06-30,2019-Q2,0.148762
SE,CET1_FL,2019-09-30,2019-Q3,0.134551
SE,CET1_FL,2019-12-31,2019-Q4,0.147771
SE,CET1_FL,2020-03-31,2020-Q1,0.167794
SE,CET1_FL,2020-06-30,2020-Q2,0.161745
SE,CET1_FL,2020-09-30,2020-Q3,0.156816
SE,CET1_FL,2020-12-31,2020-Q4,0.153923
SE,CET1_FL,2021-03-31,2021-Q1,0.152866
SE,CET1_FL,2021-06-30,2021-Q2,0.160467
SE,CET1_FL,2021-09-30,2021-Q3,0.144211
SE,CET1_FL,2021-12-31,2021-Q4,0.174163
SE,CET1_FL,2022-03-31,2022-Q1,0.14351
SE,CET1_FL,2022-06-30,2022-Q2,0.158919
SE,CET1_FL,2022-09-30,2022-Q3,0.20283
SE,CET1_FL,2022-12-31,2022-Q4,0.188295
SE,CET1_FL,2023-03-31,2023-Q1,0.206245
SE,CET1_FL,2023-06-30,2023-Q2,0.179516
SE,CET1_FL,2023-09-30,2023-Q3,0.181913
SE,CET1_FL,2023-12-31,2023-Q4,0.201678
SE,CET1_FL,2024-03-31,2024-Q1,0.195094
SE,CET1_FL,2024-06-30,2024-Q2,0.16302
SE,CET1_FL,2024-09-30,2024-Q3,0.178253
SE,CET1_FL,2024-12-31,2024-Q4,0.204904
SI,CET1_FL,2018-03-31,2018-Q1,0.132313
SI,CET1_FL,2018-06-30,2018-Q2,0.149114
SI,CET1_FL,2018-09-30,2018-Q3,0.16726
SI,CET1_FL,2018-12-31,2018-Q4,0.176014
SI,CET1_FL,2019-03-31,2019-Q1,0.130249
SI,CET1_FL,2019-06-30,2019-Q2,0.157945
SI,CET1_FL,2019-09-30,2019-Q3,0.148774
SI,CET1_FL,2019-12-31,2019-Q4,0.159051
SI,CET1_FL,2020-03-31,2020-Q1,0.140402
SI,CET1_FL,2020-06-30,2020-Q2,0.164642
SI,CET1_FL,2020-09-30,2020-Q3,0.169591
SI,CET1_FL,2020-12-31,2020-Q4,0.141869
SI,CET1_FL,2021-03-31,2021-Q1,0.179586
SI,CET1_FL,2021-06-30,2021-Q2,0.187414
SI,CET1_FL,2021-09-30,2021-Q3,0.192949
SI,CET1_FL,2021-12-31,2021-Q4,0.184817
SI,CET1_FL,2022-03-31,2022-Q1,0.195029
SI,CET1_FL,2022-06-30,2022-Q2,0.206045
SI,CET1_FL,2022-09-30,2022-Q3,0.195409
SI,CET1_FL,2022-12-31,2022-Q4,0.199954
SI,CET1_FL,2023-03-31,2023-Q1,0.153801
SI,CET1_FL,2023-06-30,2023-Q2,0.171316
SI,CET1_FL,2023-09-30,2023-Q3,0.179708
SI,CET1_FL,2023-12-31,2023-Q4,0.170289
SI,CET1_FL,2024-03-31,2024-Q1,0.160608
SI,CET1_FL,2024-06-30,2024-Q2,0.210457
SI,CET1_FL,2024-09-30,2024-Q3,0.186791
SI,CET1_FL,2024-12-31,2024-Q4,0.222224
SK,CET1_FL,2018-03-31,2018-Q1,0.164092
SK,CET1_FL,2018-06-30,2018-Q2,0.157493
SK,CET1_FL,2018-09-30,2018-Q3,0.137653
SK,CET1_FL,2018-12-31,2018-Q4,0.133907
SK,CET1_FL,2019-03-31,2019-Q1,0.14973
SK,CET1_FL,2019-06-30,2019-Q2,0.131938
SK,CET1_FL,2019-09-30,2019-Q3,0.1737
SK,CET1_FL,2019-12-31,2019-Q4,0.17981
SK,CET1_FL,2020-03-31,2020-Q1,0.178068
SK,CET1_FL,2020-06-30,2020-Q2,0.140269
SK,CET1_FL,2020-09-30,2020-Q3,0.189379
SK,CET1_FL,2020-12-31,2020-Q4,0.151382
SK,CET1_FL,2021-03-31,2021-Q1,0.163262
SK,CET1_FL,2021-06-30,2021-Q2,0.187353
SK,CET1_FL,2021-09-30,2021-Q3,0.158508
SK,CET1_FL,2021-12-31,2021-Q4,0.166452
SK,CET1_FL,2022-03-31,2022-Q1,0.18279
SK,CET1_FL,2022-06-30,2022-Q2,0.156918
SK,CET1_FL,2022-09-30,2022-Q3,0.189604
SK,CET1_FL,2022-12-31,2022-Q4,0.175476
SK,CET1_FL,2023-03-31,2023-Q1,0.150695
SK,CET1_FL,2023-06-30,2023-Q2,0.19515
SK,CET1_FL,2023-09-30,2023-Q3,0.170814
SK,CET1_FL,2023-12-31,2023-Q4,0.154824
SK,CET1_FL,2024-03-31,2024-Q1,0.170148
SK,CET1_FL,2024-06-30,2024-Q2,0.169879
SK,CET1_FL,2024-09-30,2024-Q3,0.178747
SK,CET1_FL,2024-12-31,2024-Q4,0.203313
AT,CTI,2018-03-31,2018-Q1,0.55063
AT,CTI,2018-06-30,2018-Q2,0.562307
AT,CTI,2018-09-30,2018-Q3,0.596253
AT,CTI,2018-12-31,2018-Q4,0.605323
AT,CTI,2019-03-31,2019-Q1,0.614172
AT,CTI,2019-06-30,2019-Q2,0.534684
AT,CTI,2019-09-30,2019-Q3,0.605855
AT,CTI,2019-12-31,2019-Q4,0.604812
AT,CTI,2020-03-31,2020-Q1,0.593376
AT,CTI,2020-06-30,2020-Q2,0.590284
AT,CTI,2020-09-30,2020-Q3,0.546662
AT,CTI,2020-12-31,2020-Q4,0.616821
AT,CTI,2021-03-31,2021-Q1,0.597483
AT,CTI,2021-06-30,2021-Q2,0.582452
AT,CTI,2021-09-30,2021-Q3,0.560505
AT,CTI,2021-12-31,2021-Q4,0.633505
AT,CTI,2022-03-31,2022-Q1,0.551803
AT,CTI,2022-06-30,2022-Q2,0.596475
AT,CTI,2022-09-30,2022-Q3,0.6107
AT,CTI,2022-12-31,2022-Q4,0.573756
AT,CTI,2023-03-31,2023-Q1,0.605483
AT,CTI,2023-06-30,2023-Q2,0.56178
AT,CTI,2023-09-30,2023-Q3,0.624199
AT,CTI,2023-12-31,2023-Q4,0.564965
AT,CTI,2024-03-31,2024-Q1,0.572024
AT,CTI,2024-06-30,2024-Q2,0.573621
AT,CTI,2024-09-30,2024-Q3,0.637737
AT,CTI,2024-12-31,2024-Q4,0.53339
BE,CTI,2018-03-31,2018-Q1,0.597662
BE,CTI,2018-06-30,2018-Q2,0.569031
BE,CTI,2018-09-30,2018-Q3,0.592663
BE,CTI,2018-12-31,2018-Q4,0.592487
BE,CTI,2019-03-31,2019-Q1,0.573756
BE,CTI,2019-06-30,2019-Q2,0.545975
BE,CTI,2019-09-30,2019-Q3,0.590612
BE,CTI,2019-12-31,2019-Q4,0.554574
BE,CTI,2020-03-31,2020-Q1,0.617644
BE,CTI,2020-06-30,2020-Q2,0.558788
BE,CTI,2020-09-30,2020-Q3,0.538097
BE,CTI,2020-12-31,2020-Q4,0.556491
BE,CTI,2021-03-31,2021-Q1,0.584303
BE,CTI,2021-06-30,2021-Q2,0.550148
BE,CTI,2021-09-30,2021-Q3,0.546599
BE,CTI,2021-12-31,2021-Q4,0.570338
BE,CTI,2022-03-31,2022-Q1,0.568251
BE,CTI,2022-06-30,2022-Q2,0.533841
BE,CTI,2022-09-30,2022-Q3,0.609862
BE,CTI,2022-12-31,2022-Q4,0.560913
BE,CTI,2023-03-31,2023-Q1,0.632808
BE,CTI,2023-06-30,2023-Q2,0.607942
BE,CTI,2023-09-30,2023-Q3,0.534701
BE,CTI,2023-12-31,2023-Q4,0.516479
BE,CTI,2024-03-31,2024-Q1,0.560846
BE,CTI,2024-06-30,2024-Q2,0.558659
BE,CTI,2024-09-30,2024-Q3,0.581802
BE,CTI,2024-12-31,2024-Q4,0.534736
CY,CTI,2018-03-31,2018-Q1,0.602044
CY,CTI,2018-06-30,2018-Q2,0.540225
CY,CTI,2018-09-30,2018-Q3,0.609476
CY,CTI,2018-12-31,2018-Q4,0.55631
CY,CTI,2019-03-31,2019-Q1,0.533361
CY,CTI,2019-06-30,2019-Q2,0.516283
CY,CTI,2019-09-30,2019-Q3,0.565075
CY,CTI,2019-12-31,2019-Q4,0.589875
CY,CTI,2020-03-31,2020-Q1,0.561591
CY,CTI,2020-06-30,2020-Q2,0.511612
CY,CTI,2020-09-30,2020-Q3,0.542696
CY,CTI,2020-12-31,2020-Q4,0.61587
CY,CTI,2021-03-31,2021-Q1,0.607765
CY,CTI,2021-06-30,2021-Q2,0.602265
CY,CTI,2021-09-30,2021-Q3,0.569482
CY,CTI,2021-12-31,2021-Q4,0.589513
CY,CTI,2022-03-31,2022-Q1,0.583514
CY,CTI,2022-06-30,2022-Q2,0.614176
CY,CTI,2022-09-30,2022-Q3,0.526503
CY,CTI,2022-12-31,2022-Q4,0.626656
CY,CTI,2023-03-31,2023-Q1,0.595752
CY,CTI,2023-06-30,2023-Q2,0.513352
CY,CTI,2023-09-30,2023-Q3,0.596738
CY,CTI,2023-12-31,2023-Q4,0.543043
CY,CTI,2024-03-31,2024-Q1,0.62348
CY,CTI,2024-06-30,2024-Q2,0.60521
CY,CTI,2024-09-30,2024-Q3,0.514061
CY,CTI,2024-12-31,2024-Q4,0.548513
DE,CTI,2018-03-31,2018-Q1,0.632687
DE,CTI,2018-06-30,2018-Q2,0.612812
DE,CTI,2018-09-30,2018-Q3,0.589555
DE,CTI,2018-12-31,2018-Q4,0.589073
DE,CTI,2019-03-31,2019-Q1,0.630012
DE,CTI,2019-06-30,2019-Q2,0.545798
DE,CTI,2019-09-30,2019-Q3,0.625424
DE,CTI,2019-12-31,2019-Q4,0.559536
DE,CTI,2020-03-31,2020-Q1,0.643225
DE,CTI,2020-06-30,2020-Q2,0.535367
DE,CTI,2020-09-30,2020-Q3,0.620068
DE,CTI,2020-12-31,2020-Q4,0.531582
DE,CTI,2021-03-31,2021-Q1,0.574172
DE,CTI,2021-06-30,2021-Q2,0.612559
DE,CTI,2021-09-30,2021-Q3,0.638397
DE,CTI,2021-12-31,2021-Q4,0.578749
DE,CTI,2022-03-31,2022-Q1,0.62836
DE,CTI,2022-06-30,2022-Q2,0.603984
DE,CTI,2022-09-30,2022-Q3,0.608008
DE,CTI,2022-12-31,2022-Q4,0.622163
DE,CTI,2023-03-31,2023-Q1,0.641345
DE,CTI,2023-06-30,2023-Q2,0.619435
DE,CTI,2023-09-30,2023-Q3,0.587381
DE,CTI,2023-12-31,2023-Q4,0.589736
DE,CTI,2024-03-31,2024-Q1,0.63417
DE,CTI,2024-06-30,2024-Q2,0.626756
DE,CTI,2024-09-30,2024-Q3,0.64855
DE,CTI,2024-12-31,2024-Q4,0.639668
DK,CTI,2018-03-31,2018-Q1,0.654784
DK,CTI,2018-06-30,2018-Q2,0.587663
DK,CTI,2018-09-30,2018-Q3,0.648294
DK,CTI,2018-12-31,2018-Q4,0.65679
DK,CTI,2019-03-31,2019-Q1,0.549538
DK,CTI,2019-06-30,2019-Q2,0.615314
DK,CTI,2019-09-30,2019-Q3,0.559994
DK,CTI,2019-12-31,2019-Q4,0.576955
DK,CTI,2020-03-31,2020-Q1,0.609122
DK,CTI,2020-06-30,2020-Q2,0.647549
DK,CTI,2020-09-30,2020-Q3,0.59458
DK,CTI,2020-12-31,2020-Q4,0.547611
DK,CTI,2021-03-31,2021-Q1,0.558406
DK,CTI,2021-06-30,2021-Q2,0.557511
DK,CTI,2021-09-30,2021-Q3,0.569385
DK,CTI,2021-12-31,2021-Q4,0.603529
DK,CTI,2022-03-31,2022-Q1,0.55426
DK,CTI,2022-06-30,2022-Q2,0.591555
DK,CTI,2022-09-30,2022-Q3,0.642878
DK,CTI,2022-12-31,2022-Q4,0.564183
DK,CTI,2023-03-31,2023-Q1,0.596916
DK,CTI,2023-06-30,2023-Q2,0.650922
DK,CTI,2023-09-30,2023-Q3,0.656364
DK,CTI,2023-12-31,2023-Q4,0.601189
DK,CTI,2024-03-31,2024-Q1,0.649788
DK,CTI,2024-06-30,2024-Q2,0.547194
DK,CTI,2024-09-30,2024-Q3,0.5983
DK,CTI,2024-12-31,2024-Q4,0.60246
ES,CTI,2018-03-31,2018-Q1,0.590521
ES,CTI,2018-06-30,2018-Q2,0.565647
ES,CTI,2018-09-30,2018-Q3,0.611043
ES,CTI,2018-12-31,2018-Q4,0.553706
ES,CTI,2019-03-31,2019-Q1,0.612981
ES,CTI,2019-06-30,2019-Q2,0.600062
ES,CTI,2019-09-30,2019-Q3,0.632351
ES,CTI,2019-12-31,2019-Q4,0.62543
ES,CTI,2020-03-31,2020-Q1,0.540337
ES,CTI,2020-06-30,2020-Q2,0.593219
ES,CTI,2020-09-30,2020-Q3,0.615339
ES,CTI,2020-12-31,2020-Q4,0.538177
ES,CTI,2021-03-31,2021-Q1,0.575674
ES,CTI,2021-06-30,2021-Q2,0.64453
ES,CTI,2021-09-30,2021-Q3,0.560319
ES,CTI,2021-12-31,2021-Q4,0.596396
ES,CTI,2022-03-31,2022-Q1,0.615728
ES,CTI,2022-06-30,2022-Q2,0.565791
ES,CTI,2022-09-30,2022-Q3,0.642051
ES,CTI,2022-12-31,2022-Q4,0.647933
ES,CTI,2023-03-31,2023-Q1,0.632315
ES,CTI,2023-06-30,2023-Q2,0.584864
ES,CTI,2023-09-30,2023-Q3,0.622392
ES,CTI,2023-12-31,2023-Q4,0.54357
ES,CTI,2024-03-31,2024-Q1,0.633966
ES,CTI,2024-06-30,2024-Q2,0.586894
ES,CTI,2024-09-30,2024-Q3,0.548074
ES,CTI,2024-12-31,2024-Q4,0.626394
EU,CTI,2018-03-31,2018-Q1,0.586406
EU,CTI,2018-06-30,2018-Q2,0.613292
EU,CTI,2018-09-30,2018-Q3,0.58367
EU,CTI,2018-12-31,2018-Q4,0.641564
EU,CTI,2019-03-31,2019-Q1,0.551685
EU,CTI,2019-06-30,2019-Q2,0.57214
EU,CTI,2019-09-30,2019-Q3,0.552497
EU,CTI,2019-12-31,2019-Q4,0.548377
EU,CTI,2020-03-31,2020-Q1,0.630442
EU,CTI,2020-06-30,2020-Q2,0.524206
EU,CTI,2020-09-30,2020-Q3,0.544428
EU,CTI,2020-12-31,2020-Q4,0.637773
EU,CTI,2021-03-31,2021-Q1,0.527881
EU,CTI,2021-06-30,2021-Q2,0.590271
EU,CTI,2021-09-30,2021-Q3,0.54343
EU,CTI,2021-12-31,2021-Q4,0.555517
EU,CTI,2022-03-31,2022-Q1,0.571299
EU,CTI,2022-06-30,2022-Q2,0.596862
EU,CTI,2022-09-30,2022-Q3,0.627585
EU,CTI,2022-12-31,2022-Q4,0.556155
EU,CTI,2023-03-31,2023-Q1,0.597933
EU,CTI,2023-06-30,2023-Q2,0.532152
EU,CTI,2023-09-30,2023-Q3,0.590016
EU,CTI,2023-12-31,2023-Q4,0.594343
EU,CTI,2024-03-31,2024-Q1,0.56132
EU,CTI,2024-06-30,2024-Q2,0.64289
EU,CTI,2024-09-30,2024-Q3,0.637404
EU,CTI,2024-12-31,2024-Q4,0.565418
FI,CTI,2018-03-31,2018-Q1,0.570102
FI,CTI,2018-06-30,2018-Q2,0.62135
FI,CTI,2018-09-30,2018-Q3,0.612739
FI,CTI,2018-12-31,2018-Q4,0.571149
FI,CTI,2019-03-31,2019-Q1,0.561771
FI,CTI,2019-06-30,2019-Q2,0.588734
FI,CTI,2019-09-30,2019-Q3,0.630001
FI,CTI,2019-12-31,2019-Q4,0.555989
FI,CTI,2020-03-31,2020-Q1,0.578944
FI,CTI,2020-06-30,2020-Q2,0.63276
FI,CTI,2020-09-30,2020-Q3,0.550756
FI,CTI,2020-12-31,2020-Q4,0.584536
FI,CTI,2021-03-31,2021-Q1,0.609383
FI,CTI,2021-06-30,2021-Q2,0.643611
FI,CTI,2021-09-30,2021-Q3,0.545094
FI,CTI,2021-12-31,2021-Q4,0.600154
FI,CTI,2022-03-31,2022-Q1,0.634026
FI,CTI,2022-06-30,2022-Q2,0.597105
FI,CTI,2022-09-30,2022-Q3,0.620658
FI,CTI,2022-12-31,2022-Q4,0.621983
FI,CTI,2023-03-31,2023-Q1,0.6332
FI,CTI,2023-06-30,2023-Q2,0.576872
FI,CTI,2023-09-30,2023-Q3,0.562763
FI,CTI,2023-12-31,2023-Q4,0.640957
FI,CTI,2024-03-31,2024-Q1,0.627333
FI,CTI,2024-06-30,2024-Q2,0.557975
FI,CTI,2024-09-30,2024-Q3,0.599958
FI,CTI,2024-12-31,2024-Q4,0.610795
FR,CTI,2018-03-31,2018-Q1,0.554594
FR,CTI,2018-06-30,2018-Q2,0.57596
FR,CTI,2018-09-30,2018-Q3,0.55522
FR,CTI,2018-12-31,2018-Q4,0.590336
FR,CTI,2019-03-31,2019-Q1,0.543963
FR,CTI,2019-06-30,2019-Q2,0.623932
FR,CTI,2019-09-30,2019-Q3,0.568927
FR,CTI,2019-12-31,2019-Q4,0.598967
FR,CTI,2020-03-31,2020-Q1,0.620297
FR,CTI,2020-06-30,2020-Q2,0.517008
FR,CTI,2020-09-30,2020-Q3,0.533739
FR,CTI,2020-12-31,2020-Q4,0.590739
FR,CTI,2021-03-31,2021-Q1,0.570412
FR,CTI,2021-06-30,2021-Q2,0.624404
FR,CTI,2021-09-30,2021-Q3,0.581679
FR,CTI,2021-12-31,2021-Q4,0.550365
FR,CTI,2022-03-31,2022-Q1,0.568637
FR,CTI,2022-06-30,2022-Q2,0.5347
FR,CTI,2022-09-30,2022-Q3,0.619656
FR,CTI,2022-12-31,2022-Q4,0.564214
FR,CTI,2023-03-31,2023-Q1,0.509606
FR,CTI,2023-06-30,2023-Q2,0.579652
FR,CTI,2023-09-30,2023-Q3,0.560111
FR,CTI,2023-12-31,2023-Q4,0.528158
FR,CTI,2024-03-31,2024-Q1,0.574903
FR,CTI,2024-06-30,2024-Q2,0.552334
FR,CTI,2024-09-30,2024-Q3,0.561609
FR,CTI,2024-12-31,2024-Q4,0.61651
GR,CTI,2018-03-31,2018-Q1,0.607195
GR,CTI,2018-06-30,2018-Q2,0.625064
GR,CTI,2018-09-30,2018-Q3,0.65498
GR,CTI,2018-12-31,2018-Q4,0.640536
GR,CTI,2019-03-31,2019-Q1,0.648763
GR,CTI,2019-06-30,2019-Q2,0.657243
